ObjectID,GlobalID,county,lat,lon,municipality,natural_no,site_id,access_id,source,sq_acres,state,status,typology,waterbody,site_name,site_label,site_address,owner,owner_type,site_manager,phone_site_manager,email_site_manager,email_public,phone_public,url_public,site_description,photo_credits,safety,informal_swimming,use_limits,fee,fee_amount,hours_info,boat_launch_YN,equipment_rental,parking,parking_description,bike_parking_rack,restrooms,drinking_water,changing_station,food,picnic_area,playground,pets_allowed,amenities_description,wheelchair_access_amenities,wheelchair_access_restrooms,wheelchair_access_trails,accessibility_description,boat_access,public_transit,public_transit_description,bike_path_accessible,bike_path_access_description,program_id,program_name,program_contact,program_phone,program_url,program_hours,program_description,HPBL_YN,difficulty_level_HPBL,safety_HPBL,trailer_parking_HPBL,distance_parking_to_launch_HPBL,boat_launch_type_HPBL,boat_storage_HPBL,MPBL_YN,difficulty_level_MPBL,safety_MPBL,trailer_parking_MPBL,distance_parking_to_launch_MPBL,boat_launch_type_MPBL,boat_storage_MPBL,boat_storage_overnight_MPBL,navigational_notes_MPBL,pump_out_MPBL,haul_out_MPBL,boat_cleaning_requirements_MPBL,boat_inspections_MPBL,FISH_YN,permit_FISH,walking_path_FISH,fish_species_FISH,SWIM_YN,safety_SWIM,showers_SWIM,lifeguard_SWIM,CreationDate,Creator,EditDate,Editor,site_name_photo_01,site_name_photo_02,site_name_photo_03,access_type,access_type_other,water_depth_est,water_quality_monitoring,open_close_date,walking_trails,program_YN,program_contact,act_codes,x,y
74,19e0ff53-5d54-4f97-8891-7b98406ca32b,,,,,,,,,,,,,,Highbridge Park,,"W 190th St &, Amsterdam Ave, New York, NY 10040",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"Accessible through the city's oldest standing bridge, this site offers viewpoints of historical landmarks as well as the Harlem River. This park does not have direct access to the waterfront, but does have water-based activities including an outdoor pool and spray shower. ",Alyssa Bement,,N,,N,,6:00 am - 11:00 pm,N,,Y,Parking on Amsterdam Ave,Y,Y,Y,,,Y,Y,OnLeashOnly,"Recreation center, Skate park, and BMX Pump Track ",,,,,N,Y,"1, M101",Y,Amsterdam Ave ,INSTR,NYC Parks,abement@pratt.edu,(212) 927-2400,https://www.nycgovparks.org/parks/highbridge-park/facilities/outdoor-pools/highbridge-pool,,NYC Parks offers free swimming lessons for people of all ages throughout the summer.,N,,,,,,,N,,,,,,,,,,,,,N,,,,Y,,Y,Y,8/27/2023 4:19,abement_Pratt,8/27/2023 4:19,abement_Pratt,highbridge_park_01.jpg,highbridge_park_02.jpg,highbridge_park_03.jpg,park,,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,,Y,Y,,SWIM,-73.92536807,40.8532802
75,f55f1acb-ba7e-4d94-88ee-706f34fec1ec,Kings,40.73895879,-73.9551803,"Brooklyn,New York City","Brooklyn,New York City",198,"32, 016, 261, 635","nyc water trail,nyc wap hpb","0.233372827,NA","NY,","c,","Street-End,","East River   Harlem River   Newtown Creek,",Manhattan Avenue Park,,"Manhattan Ave street end, Brooklyn 11222",NYCDEP,city_park,NYCDEP,311,recreation@dep.nyc.gov,recreation@dep.nyc.gov,311,https://www.nycgovparks.org/facilities/kayak/46,"Manhattan Avenue Park is a small public kayak launch site located at the end of Manhattan Avenue in Greenpoint, Brooklyn, with access from Newtown Creek. It is owned and operated by the New York City Department of Environmental Protection (DEP). It is a popular spot for kayaking and canoeing, and it also offers a rest area with benches and a water fountain.",Alyssa Bement,"Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",N,https://www.nycgovparks.org/pagefiles/127/Kayak-Canoe-Boat-Launch-Permit__5ade12c252c6c.pdf,N,,Sunrise to Sunset (April 1 to December 1),Y,Canoe,Y,Limited parking,Y,N,N,N,N,N,N,N,,N,,Y,Boat launch entrance is only accessible through stairs ,Y,Y,"Subway: 7, LIRR: Long Island City",Y,Manhattan Ave ,"EQUIP,TRIPS",North Brooklyn Community Boathouse ,abement@pratt.edu,734-846-0774,https://nbcboathouse.org/publicpaddle,,"Join trained NBBC guides for short canoe trips on Newtown Creek and often out toward the East River, where we pause to take in the view of Manhattan.",Y,,,N,,Hand Launch ,Y,N,,,,,,,,,,,,,N,,,,N,,,,8/27/2023 4:48,abement_Pratt,9/3/2023 18:22,HudsonAccessProject_PrattSAVI,manhattanavepark_01.jpg,manhattanavepark_02.jpg,manhattanavepark_03.jpg,other,Promenade ,,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/greenpoint-newtown-ck-n-brooklyn-boat-club-boathouse/,,N,Y,contact@nbcboathouse.org,HPBL,-73.95521366,40.7389321
76,4d2228f2-9df8-45c6-876a-8f0fc5df8e1e,Kings,40.73694225,-73.94687091,"Brooklyn,New York City","Brooklyn,New York City",179,"35, 816, 651, 614","nyc wap hpb,nyc water trail","nyc wap hpb,nyc water trail","NY,","c,","Esplanade/Pier,","East River   Harlem River   Newtown Creek,",Newtown Creek Nature Walk,,"Provost St & Paidge Ave, Greenpoint",NYC DEP,NYC DEP,NYC DEP,311,https://www.nyc.gov/site/dep/about/email-customer-service.page,https://www.nyc.gov/site/dep/about/email-customer-service.page,311,https://www.nycgovparks.org/facilities/kayak/23,"This self-guided, waterfront nature walk is located in Greenpoint, Brooklyn, along Newtown Creek and Whale Creek, adjacent to the Newtown Creek Wastewater Resource Recovery Facility. Richly planted with native trees, shrubs and other flora, the Nature Walk revives a long-inaccessible industrial shoreline for public use as a waterfront promenade. Human powered boat access is available through the tiered steps near the Paidge Ave entrance of the trail. ",Alyssa Bement,"Landing only at tiered steps going to a nature path at a wastewater treatment plant, operated by the NYC Departement of Environmental protection. There is always portage about 200 yards on a curving pathway. Caution: This waterway haas been designated by the EPA Superfund sites for the presence of Hazardous Substances: www.nyc.gov/dep",N,Commercial traffic; water not suitable for swimming.,N,,Dawn to Dusk ,Y,Y,N,,Y,N,Y,N,N,Y,N,N,https://www.nyc.gov/assets/dep/downloads/pdf/environment/education/botanica-instructions-and-information.pdf,Y,,Y,"The bridge to cross Whale Creek is not paved, may be difficult to navigate in a wheelchair.",Y,Y,"Subway: 7, LIRR: Hunterspoint Aveue",N,,TRIPS,Newtown Creek Alliance ,email not found,,https://www.newtowncreekalliance.org/tours/,https://www.explorableplaces.com/places/newtown-creek-alliance/bookings?offering=1454#,"Located in Greenpoint, this Department of Environmental Protection (DEP)- open public art space offers your group a scenic, meandering walk along the bank of the Creek, full of historical and artistic artifacts that easily spark conversations about water quality, the history of the creek, modern waste and consumption, and CSO challenges.",Y,,Launch is temporarily closed as of 2022 due to safety concerns ,N,,Tiered steps ,N,N,,,,,,,,,,,,,N,,,,N,,,,8/29/2023 4:16,,9/3/2023 18:29,HudsonAccessProject_PrattSAVI,newtowncreeknaturewalk_01.jpg,newtowncreeknaturewalk_02.jpg,newtowncreeknaturewalk_03.jpg,other,Promenade ,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/newtown-creek-dutch-kills/,Boat Launch is Temporarily Closed,Y,Y,info@newtowncreekalliance.org,HPBL,-73.94849208,40.73627595
77,482fbcba-eb0b-49d0-8fb0-e9b93cdb7350,,,,,,,,,,,,,,World's Fair Marina ,,"1 Worlds Fair Marina, Flushing, NY 11368","NYC Parks, Marine Division ",city_park,"NYC Parks, Marinas Division",(718) 478-0480,info@parks.nyc.gov,info@parks.nyc.gov,(718) 478-0480,https://www.nycgovparks.org/facilities/marinas/13,"The marina was built in 1964 as part of the New York World's Fair, designed by architect Robert Moses. The marina was used for a variety of events during the fair, including the arrival of the Queen Elizabeth II and the docking of the USS Enterprise.

After the fair, the marina was converted to a public facility. It is now a popular destination for recreational boaters from around the world. The marina offers a variety of amenities, including 24-hour security, boat maintenance and storage, information on boating and boating safety, and access to Shea Stadium, Flushing Meadows-Corona Park, and LaGuardia Airport. The marina can accommodate over 250 vessels on nearly 4,000 feet of dock.",Alyssa Bement,"Due to a major planned reconstruction project, Pier 1 at the World's Fair Marina is currently closed. Limited transient dockage is available for smaller recreational vessels - please contact the Dockmasters office at 718-478-0480 or VHF Ch71 for more information. There is no dockage available for larger vessels or commercial vessels, including passenger pick-up and drop-off. We apologize for any inconvenience. Please check back with the World's Fair Marina in the future for updates.",N,https://www.nycgovparks.org/rules/section-3,Y,https://www.nycgovparks.org/rules/section-3#fees_worlds_fair,Dawn to Dusk,Y,"CharterService,Other",Y,,Y,N,N,N,N,N,N,N,Guardians of Flushing Bay partners with Dragon Boat Clubs to host paddle and picnic dates at the Marina. ,N,,N,,Y,Y,7,Y,Flushing Bay Promenade ,TRIPS,Never Enuff Fishing,savi@pratt.edu,516-322-7442,https://neverenufffishing.com/,,"Open Fishing Boat, Sailing 7 days a week. Bring your fishing equipment to join an unforgettable fishing experience on an open boat or private charter.",Y,,"Dragon boating is hosted at this site, for kayak and canoes, we recommend users to use the boat launch at the end of Flushing Bay Promenade.",N,,,,Y,,,Y,,,Y,Y,,N,N,Y,"All boats must be inspected by a marina staff member before entering the marina. All boats must be cleaned of all debris and waste before entering the marina. All boats must be free of any visible signs of pollution, such as oil, fuel, or sewage. The inspection will check for any safety hazards, such as loose or damaged equipment.",Y,N,,,N,,,,8/29/2023 4:48,HudsonAccessProject_PrattSAVI,9/3/2023 18:44,HudsonAccessProject_PrattSAVI,worldsfairmarina_01.jpg,worldsfairmarina_02.jpg,worldsfairmarina_03.jpg,"pier,dock",,,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/flushing-meadows-flushing-bay-worlds-fair-marina-pier-1-east/,,N,Y,neverenufffishing@hotmail.com,"HPBL,MPBL,FISH",-73.84923499,40.76027599
78,c7f28ea3-1402-4708-8d6d-e2fdad88ea29,,,,,,10,,,,,,,,Flushing Promenade and Boat Launch,,"Marina Rd, Corona, NY 11368",NYC Parks,city_park,NYC Water Trail,212-360-8133,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"The Flushing Bay Promenade and Boat Launch is a 1.4-mile-long esplanade that connects the World's Fair Marina and runs along the western shore of Flushing Bay in Flushing Meadows-Corona Park in Queens, New York City. It offers stunning views of the bay, the Manhattan skyline, and LaGuardia Airport.",Alyssa Bement,"Watch footing on the steep ramp and slippery dock, mud banks at low tide, heavy motorized traffic, and 100-yard security perimeter around LaGuardia Airport",N,"Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",N,,Dawn to Dusk,Y,,Y,Parking along Marina Rd,Y,N,Y,N,N,N,N,OnLeashOnly,,Y,,Y,"Be cautious when crossing Marina Rd, there are few crosswalks and cars tend to speed through here to enter the Grand Central Pkwy.",Y,Y,7,Y,Flushing Bay Promenade ,ENVED,Guardians of Flushing Bay,savi@pratt.edu,,https://www.guardiansofflushingbay.org/getting-people-to-the-water,,GOFB uses various forms of engagement along the waterfront to build relationships with local communities and ecology. We believe that bringing people to the waterfront encourages them to advocate for a healthier and equitably accessible Flushing Waterways.,Y,,,N,,Ramp Launch,N,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,8/29/2023 5:04,HudsonAccessProject_PrattSAVI,9/3/2023 18:11,HudsonAccessProject_PrattSAVI,flushingpromenade_01.jpg,flushingpromenade_02.jpg,,other,Promenade ,,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/flushing-meadows-flushing-bay-worlds-fair-marina-pier-1-east/,,Y,Y,rpryor@guardiansofflushingbay.org,"HPBL,FISH",-73.84350332,40.76330082
79,89a32291-6ddf-48cb-8415-aae02985bba0,Queens,40.60370358,-73.78032686,"Queens,New York City","Queens,New York City",82,"4, 691, 786",nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,"Promenade/Beach,","Promenade/Beach,",Rockaways Community Park,,"Almeda Ave, Norton Ave between Beach 58th St",NYC Parks,city_park,The Jamaica Bay-Rockaway Parks Conservancy,(347) 690-0931,INFO@JBRPC.ORG,NYC Parks,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"This 253-acre park, situated on Jamaica Bay, offers a variety of wildlife and fishing access to the Edgemere neighborhood. The marshland was acquired by NYC's parks department in 1955. Today, the majority of the park’s acreage is currently inaccessible, as it is returning to its natural state following years of use by the Sanitation Department. In addition to restoration efforts, the parks department is currently in the design phase for reconstructing the park, which would improve both the marsh ecosystem and pedestrian accessibility. ",Alyssa Bement,Do not feed or touch the wildlife. Bring bug spray for mosquitos.,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,N,www.dec.ny.gov/outdoor/8377.html,N,,Y,Y,N,N,N,Y,Y,OnLeashOnly,Street parking on Almeda Ave. Restrooms are porta potty only. ,N,N,N,"To access the fishing piers, enter through Conch Pl, then take a left on Edgemere Park Rd. ",N,Y,"Subway: A, Q22 bus to Beach Channel Dr/Beach 49th St",Y,Beach Channel Dr,ENVED,Jamaica Bay-Rockaway Parks Conservancy ,savi@pratt.edu,(347) 690-0931,https://www.jbrpc.org/events,,"Volunteers will help remove trash and harmful debris from the shorelines around Rockaway Community Park.  Gloves, bags, and tools will be provided. Volunteers are encouraged to wear weather-appropriate clothing and sturdy, closed-toe shoes, and bring their own water and sunscreen. The event is rain or shine.",N,,,,,,,N,,,,,,,,,,,,,Y,Y,"2,000 ft","American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,8/31/2023 19:26,HudsonAccessProject_PrattSAVI,9/3/2023 18:35,HudsonAccessProject_PrattSAVI,rockawaycommunitypark_01.jpg,rockawaycommunitypark_02.jpg,rockawaycommunitypark_03.jpg,"pier,other",Marsh,,,,Y,Y,info@jbrpc.org,FISH,-73.78484353,40.59811197
80,0bb302ee-83d6-4772-8b97-fcc7d3bf3977,Queens,40.5975492,-73.76816042,New York City,New York City,160290,1669,nyc wap hpb,nyc wap hpb,nyc wap hpb,nyc wap hpb,nyc wap hpb,nyc wap hpb,Bayswater Park,,"701 Bay 32 St, Queens, NY 11691",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"This waterfront park is named, in part, for Jules Michaelis (1893-1968), a long-time caterer and civic leader in the Rockaways. For 16 years he served as president of the Wavecrest Civic Association, and was also a member of the Rockaway Chamber of Commerce and the Borough President's Committee on Aviation. He was also a leader in the efforts to develop Bayswater Park. The community felt a need for more recreation space and better facilities, and Michaelis was particularly interested in creating a quality baseball diamond so that students from Far Rockaway High School would have a place to play. There is a kayak and canoe launch on site. Bayswater Park Blue Trail, a hiking trail connects to a State maintained trail in an adjacent park. ",Alyssa Bement,www.nycgovparks.org/facilities/kayak/24,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,Y,www.nycgovparks.org/facilities/kayak/24,Y,Parking on Bay 32nd St,Y,Y,Y,Y,N,Y,Y,OnLeashOnly,"Spray Showers, Baseball Fields, Basketball Courts, Handball courts, Skate Parks, Tennis Courts",N,Y,N,"Bayswater Park Trail is not paved. Wheelchair access available at the front of the park, near athletic fields.",Y,Y,A train at Beach 36th St,Y,Beach Channel Dr,www.nycgovparks.org/facilities/kayak/24,,savi@pratt.edu,,,,,Y,,"Launch perpendicular, as large, jagged rocks protrude along shoreline; extensive mud flats at low tide.",N,,Marsh ,N,N,,,,,,,,,,,,,Y,Y,,"American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,8/31/2023 20:01,HudsonAccessProject_PrattSAVI,8/31/2023 20:01,HudsonAccessProject_PrattSAVI,bayswaterpark_01.jpg,bayswaterpark_02.jpg,bayswaterpark_03.jpg,other,Marsh,,,,Y,N,,"HPBL,FISH",-73.76931006,40.59928354
81,fc0c7279-dc7a-49cc-8f12-7ade0696bb2b,Queens,40.60311803,-73.77021488,New York City,New York City,159452,1788,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,Norton Basin Natural Resource Area,,"32-31 Healy Ave, Far Rockaway, NY 11691",NYSDEC,state_or_county_park,NYSDEC,518-402-8044,public@dec.ny.gov,NYSDEC,518-402-8044,https://www.dec.ny.gov/outdoor/48692.html,"Directly adjacent to Bayswater Park, this natural resource area offers hiking and fishing access on Norton Basin, a tributary of Jamaica Bay. The New York State Department of Environmental Conservation has developed a management plan for the area that focuses on protecting the natural resources and providing opportunities for public recreation.",Alyssa Bement,Respect wildlife and dispose of waste properly. ,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,N,www.dec.ny.gov/outdoor/8377.html,N,,40.60311803,N,N,N,N,N,N,OnLeashOnly,"Restrooms and drinking water located at Bayswater Park, about a 10-minute walk from Norton Basin",N,www.dec.ny.gov/outdoor/8377.html,N,Unpaved trails ,N,Y,"Subway: A, Q22 bus ",N,,ENVED,Jamaica Bay-Rockaway Parks Conservancy,savi@pratt.edu,(347) 690-0931,http://www.jbrpc.org/events,,"We need your help! Join us as we work to remove floatable trash, plastics, and marine debris from the shorelines of Jamaica Bay and Rockaway. Parks in Jamaica Bay and Rockaway offer a unique and exciting connection to nature, collectively hosting over 325 species of birds, 50 species of butterflies, and 100 species of fish that make for a thrilling day of park stewardship alongside some of New York City’s most diverse and beautiful shorelines! Visit a new or favorite park all while protecting these important ecological resources. ",N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,8/31/2023 20:31,HudsonAccessProject_PrattSAVI,8/31/2023 21:25,HudsonAccessProject_PrattSAVI,nortonbasin_01.jpg,nortonbasin_02.jpg,,other,Marsh,,,,Y,Y,,FISH,-73.76961883,40.60092985
82,1e55d88b-5e75-47f6-833c-aa4615319650,Queens,40.59440324,-73.78956567,Y,Y,183723,"324, 49, 359",,,,,,,Marina 59,,"360 Beach 59th St, Arverne, NY 11692",Marina 59,privately_owned,Marina 59,718-945-4500,Info@Marina59.com,Info@Marina59.com,718-945-4500,https://www.marina59.com/,"Since 1947, the five-acre Rockaway Peninsula coastline where Marina 59 sits, has served as a safe, secure and convenient passageway between land and water for the local Queens fisherman and boat owners. Today, with its crew of expert Diesel and Gasoline mechanics, experienced managers, and loyal members, Marina 59 is now a popular launch point to the undiscovered world of New York City’s waterways and the ocean beyond. A new generation of fisherman and explorers are discovering Marina 59 as their pathway to the sea.",Alyssa Bement,,N,,Y,https://www.marina59.com/boat-rentals,7:00 am - 7:00 pm,Y,"Kayak,Canoe,SailBoat,MotorBoat,CharterService,LifeVest,Other",Y,,N,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,Tue-Fri 8:00 AM-6:00 PM; Sat-Sun 5:30 AM-6:00 PM,,Y,Y,"Subway: A, Q22 bus at Beach Channel Dr/Beach 59 St",Y,Beach Channel Dr,"INSTR,EQUIP,TRIPS",Sail Rockaway ,savi@pratt.edu,516-206-2642,http://www.sailrockaway.com/,," Sail Rockaway offers a variety of sailing programs for all ages and skill levels. Their programs include sailing lessons, sailing tours of Jamaica Bay, canoe rentals, and shuttle services to Dubos Point.",N,,,,,,,Y,,,Y,,Dock,Y,Y,,N,Y,Y,Boats must be washed after each use. Boats must be disinfected after each use. Boats must be waxed at least once a year. Marina 59 requires annual and biannual inspections. ,N,,,,N,,,,8/31/2023 21:03,HudsonAccessProject_PrattSAVI,9/3/2023 18:24,HudsonAccessProject_PrattSAVI,marina59_01.jpg,marina59_02.jpg,,dock,,,,"Skiff rentals open Tuesday from Sunday, Pontoon rentals open 7 days a week.",N,Y,http://www.sailrockaway.com/contact.html,MPBL,-73.78919503,40.59435245
83,114e1e2d-adfb-4fae-8f98-af66f9af1eb7,,,,,,,,,,,,,,Dubos Point Wildlife Sanctuary,,"60-3 De Costa Ave, Queens, NY 11692",NYC Parks,city_park,Jamaica Bay-Rockaway Parks Conservancy,(347) 690-0931,INFO@JBRPC.ORG,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"Dubos Point, neighboring Rockaway Community Park, is a 28-acre refuge on the Rockaway peninsula, managed by NYC Parks. The site is named after Dr. Rene Dubos, a microbiologist and environmental activist. The sanctuary is a major bird migration corridor, and over 300 species of birds have been sighted in the area, including bald eagles, ospreys, snowy owls, and great blue herons. This park is a great place for fishing, bird watching, hiking, nature photography, and environmental education events. ",Alyssa Bement,,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,N,,,,,,,,,,,,,,,,,,,,,,ENVED,Jamaica Bay-Rockaway Parks Conservancy,savi@pratt.edu,(347) 690-0931,http://www.jbrpc.org/events,,"Join JBRP as we work to remove floatable trash, plastics, and marine debris from the shorelines of Jamaica Bay and Rockaway. Parks in Jamaica Bay and Rockaway offer a unique and exciting connection to nature, collectively hosting over 325 species of birds, 50 species of butterflies, and 100 species of fish that make for a thrilling day of park stewardship alongside some of New York City’s most diverse and beautiful shorelines! Visit a new or favorite park all while protecting these important ecological resources. ",N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,8/31/2023 21:27,HudsonAccessProject_PrattSAVI,8/31/2023 21:27,HudsonAccessProject_PrattSAVI,dubospoint_01.jpg,dubospoint_02.jpg,,other,Marsh,,,,,Y,,FISH,-73.79078275,40.59884302
84,9c57ddf2-5ccf-49f3-8619-0f6db582133e,,,,,,,,,,,,,,St Croix by the Sea,,"Bayfield Ave and Beach 65th St, Queens, NY 11692",,,,,,,,,"St Croix by the Sea is a community-based waterfront hub for fishing alongside Dubos Point Wildlife Sanctuary. This site has fishing equipment, a waterfront garden, and an outdoor kitchen for preparing and cooking the fish. ",Alyssa Bement,,N,,N,,,N,"FishingEqup,Other",N,,N,N,Y,N,Y,Y,N,Y,"Herb garden, outdoor kitchen ",N,,N,,Y,N,,N,,,,savi@pratt.edu,,,,,N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,8/31/2023 21:44,HudsonAccessProject_PrattSAVI,8/31/2023 21:44,HudsonAccessProject_PrattSAVI,stcroixbythesea_01.jpg,stcroixbythesea_02.jpg,,beach,,,,,N,N,,FISH,-73.79523472,40.5992816
85,a5b8766b-8790-48d4-81ad-5226d74e97c2,,,,,,,,,,,,,,Bay View at Bayfield Ave ,,"799-701 Beach 69th St, Queens, NY 11692",Rockaway Bay Coastal Association ,non_profit,"Deborah Star Reed, Chair & Founder",347-463-1557,RockBayCoast@gmail.com,RockBayCoast@gmail.com,347-463-1557,,"Located at the end of Beach 69th Street in the Arverne neighborhood, this site offers intimate fishing access to Jamaica Bay. This street end was made publicly accessible by the Rockaway Bay Coastal Association. ",Alyssa Bement,"There is a lot of debris near the beach, be careful when entering. ",N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,N,NoRental,Y,Limited parking on Bayfield Ave.,N,N,N,N,N,N,N,Y,,Y,,N,,N,N,,N,,,,email not found,,,,,N,,,,,,,N,,,,,,,,,,,,,Y,Y,150 ft,"American Eel, Black Sea Bass, Bluefish, Dogfish, Porgy, Sea Robin, Striped Bass, Summer Flounder, Tautog, Weakfish, Winter Flounder",N,,,,9/1/2023 13:01,,9/1/2023 13:01,,bayview_01.jpg,bayview_02.jpg,,"beach,other",Street end ,,,,N,N,,FISH,-73.79878074,40.59918261
86,fca8235f-bd40-4ca8-8b47-b6b5eba2589b,Queens,40.59823596,-73.80290173,New York City,New York City,167,"631, 785",nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,"Beach/Rocky,","Beach/Rocky,",Brant Point Wildlife Sanctuary,,Beach 72nd St between Bayfield Ave and Hillmeyer Ave,NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,NYC Parks,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"Brant Point Wildlife Sanctuary, a wetland area of Jamaica Bay, was established as a protected area under the Buffer the Bay program, a joint effort by the Trust for Public Land and the New York City Audubon Society. The goal of the late 1980s initiative was to reclaim land around Jamaica Bay in order to protect New York City’s largest and most vital natural marshland. Brant Point Wildlife Sanctuary is an integral part of the Buffer the Bay program.",Alyssa Bement,"This site is a protected area. No fishing, swimming, or boating. ",www.dec.ny.gov/outdoor/8377.html,,N,,Dawn to Dusk,N,www.dec.ny.gov/outdoor/8377.html,N,,N,www.dec.ny.gov/outdoor/8377.html,www.dec.ny.gov/outdoor/8377.html,www.dec.ny.gov/outdoor/8377.html,www.dec.ny.gov/outdoor/8377.html,www.dec.ny.gov/outdoor/8377.html,www.dec.ny.gov/outdoor/8377.html,OnLeashOnly,,N,www.dec.ny.gov/outdoor/8377.html,N,Unpaved trails ,Y,Y,Q22 bus to Beach Channel Dr/Beach 69th St,N,,,,savi@pratt.edu,,,,,N,,,,,,,N,,,,,,,,,,,,,N,,,,N,,,,9/1/2023 13:11,HudsonAccessProject_PrattSAVI,9/1/2023 13:11,HudsonAccessProject_PrattSAVI,brantpoint_01.jpg,brantpoint_02.jpg,brantpoint_03.jpg,"beach,other",Marsh,,,,Y,N,,,-73.80242543,40.59849357
